leucocyte_threshold,epithelial_threshold,tp,fp,fn,micro_precision,micro_recall,micro_f1,micro_jaccard,macro_precision,macro_recall,macro_f1,macro_jaccard,leucocyte_precision,leucocyte_recall,leucocyte_f1,leucocyte_jaccard,leucocyte_fp_per_image,epithelial_precision,epithelial_recall,epithelial_f1,epithelial_jaccard,epithelial_fp_per_image
0.0,0.5099999904632568,758,2894,18,0.20755750273822562,0.9768041237113402,0.34236675700090335,0.20653950953678474,0.5715434600784919,0.9684971890854244,0.6226764834545602,0.5478019597387015,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9797979797979798,0.9509803921568627,0.9651741293532337,0.9326923076923077,0.07547169811320754
0.0,0.5199999809265137,757,2893,19,0.2073972602739726,0.9755154639175257,0.342069588793493,0.2063232488416462,0.5739914089550122,0.9660462086932675,0.6225894187779433,0.5476393807717748,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9846938775510204,0.946078431372549,0.9649999999999999,0.9323671497584541,0.05660377358490566
0.0,0.5299999713897705,756,2893,20,0.20718004932858317,0.9742268041237113,0.3416949152542373,0.20605069501226492,0.5739521624871944,0.9635952283011107,0.6212924262967403,0.5452239218345767,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9846153846153847,0.9411764705882353,0.962406015037594,0.927536231884058,0.05660377358490566
0.0,0.5400000214576721,756,2893,20,0.20718004932858317,0.9742268041237113,0.3416949152542373,0.20605069501226492,0.5739521624871944,0.9635952283011107,0.6212924262967403,0.5452239218345767,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9846153846153847,0.9411764705882353,0.962406015037594,0.927536231884058,0.05660377358490566
0.0,0.550000011920929,756,2893,20,0.20718004932858317,0.9742268041237113,0.3416949152542373,0.20605069501226492,0.5739521624871944,0.9635952283011107,0.6212924262967403,0.5452239218345767,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9846153846153847,0.9411764705882353,0.962406015037594,0.927536231884058,0.05660377358490566
0.0,0.5600000023841858,755,2892,21,0.20701946805593638,0.9729381443298969,0.3413972416911598,0.2058342420937841,0.576463123029243,0.9611442479089538,0.6211977311205126,0.5450480389022564,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9896373056994818,0.9362745098039216,0.9622166246851386,0.9271844660194175,0.03773584905660377
0.0,0.5699999928474426,755,2892,21,0.20701946805593638,0.9729381443298969,0.3413972416911598,0.2058342420937841,0.576463123029243,0.9611442479089538,0.6211977311205126,0.5450480389022564,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9896373056994818,0.9362745098039216,0.9622166246851386,0.9271844660194175,0.03773584905660377
0.0,0.5799999833106995,755,2892,21,0.20701946805593638,0.9729381443298969,0.3413972416911598,0.2058342420937841,0.576463123029243,0.9611442479089538,0.6211977311205126,0.5450480389022564,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9896373056994818,0.9362745098039216,0.9622166246851386,0.9271844660194175,0.03773584905660377
0.0,0.5899999737739563,755,2892,21,0.20701946805593638,0.9729381443298969,0.3413972416911598,0.2058342420937841,0.576463123029243,0.9611442479089538,0.6211977311205126,0.5450480389022564,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9896373056994818,0.9362745098039216,0.9622166246851386,0.9271844660194175,0.03773584905660377
0.0,0.6000000238418579,755,2892,21,0.20701946805593638,0.9729381443298969,0.3413972416911598,0.2058342420937841,0.576463123029243,0.9611442479089538,0.6211977311205126,0.5450480389022564,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9896373056994818,0.9362745098039216,0.9622166246851386,0.9271844660194175,0.03773584905660377
